Row	Site ID	WRIA	Basin	Subbasin	Stream	Agency	Project	Site Code	Latitude	Longitude	2021	2022	2023	2024
703	1662				Menatchee Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-MENA11	46.012140	-117.366680	69.8			
704	1420				Middle Fork Mill Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-MMIL15	48.651090	-117.682450		51.7		
705	3088				Middle Fork Teanaway River	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-TEAN77	47.300160	-120.962430	87.3	59.5	80.1	
706	3285				Middle Nemah River Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-024267	46.429508	-123.770829		87.3		
707	3392				Mill Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-014148	47.303418	-122.268807			44.4	
708	3199				Mill Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-016680	47.331683	-122.240925	16.8			
709	3416				Mill Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-223544	45.841180	-121.340001			84.2	
710	2800				Mill Creek (Clark)	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	MIL010	45.731111	-122.627535	58.3	55.9	56.8	
711	3406				Mill Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-081719	46.237896	-123.264591			53.6	
712	3262				Mill Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-492953	46.688751	-123.073811		37.8		
713	3315				Miller Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-003606	47.459347	-122.321835		17.8		
714	3204				Miller Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-019133	47.456145	-122.337346	20.8			
715	3160				Miller Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-495336	48.000122	-121.778546	64.1			
716	3253				Miller Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-203799	47.665787	-124.280274		92.4		
717	3265				Miller Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-407151	47.692946	-124.305259		80.6		
718	3288				Mima Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-145275	46.891751	-123.089329		65.4		
719	3203				Mission Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-018321	47.461421	-122.867885	85.7			
720	3123				Morgan Creek	Clark County Clean Water Division	LCUS	MOR005	45.757390	-122.506960	57.6			
721	2810				Morgan Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	MOR010	45.757292	-122.505781			42.1	
722	2975				Mountaineer Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-MOUN77	47.526880	-120.822050			89.6	
723	2870				Naneum Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-NANE09	47.273790	-120.539400		90.7		
724	3206				Nisqually River	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-356994	46.746076	-121.951691	47.2			
725	3330				Nolan Creek (Hoh River)	Hoh Indian Tribe	Hoh	NolanCreek_Hoh	47.750597	-124.321252			61.9	
726	3152				Nooksack River	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-408826	48.896881	-122.332843	45.8			
727	3127				Nooksack River, South Fork Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-060380	48.608846	-121.903665	74.5			
728	3038				North Creek	City of Bothell	Bothell Bioassesment	COB05519-017444	47.786519	-122.192122		24.2		
729	3173				North Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-000140	47.854215	-122.222735	82.7			
730	3385				North Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-008936	47.787290	-122.193146			26	
731	1416				North Fork Goose Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-NGOO15	48.425110	-117.060710		95.6		
732	3201				North Fork Issaquah Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-017748	47.547100	-122.028809	79.4			
733	3417				North Siouxon Creek tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-231647	45.977347	-122.239478			96.7	
734	3448				Olequa Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-534780	46.415511	-122.966734			71.3	
735	3140				Olsen Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-239772	48.764093	-122.329057	84.1			
736	3420				Ordway Creek tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-254327	46.301885	-123.197791			64.4	
737	3131				Orsino Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-124636	48.716312	-122.029705	70.9			
738	3326				Owl Creek (Hoh River)	Hoh Indian Tribe	Hoh	OwlCreek_Hoh	47.798720	-124.079289			95.7	
739	3411				Owl Creek tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-173823	46.076631	-122.860187			75.1	
740	2906				Packard Creek	Clark County Clean Water Division	LCUS	PCK010	45.750236	-122.711263	44.6			
741	3194				Penny Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-013260	47.858724	-122.205003	13.7			
742	3184				Pepin Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-006078	48.942906	-122.473203	13.3			
743	3175				Percival Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-000598	47.027840	-122.927774	33.2			
744	3149				Pilchuck River	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-326070	47.961350	-122.068647	66.6			
745	1670				Poorman Creek	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-POOR22	48.344370	-120.217990	92	86.3	93.3	
746	3301				Portage Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-010667	48.180866	-122.149840		66.2		
747	2720				Porter Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-PORT01	46.980080	-123.250000		94.5		
748	3254				Porter Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-356806	46.968581	-123.254224		78.5		
749	3295				Porter Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-415693	46.954134	-123.282372		91		
750	3249				Porter Creek, North Fork	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-201651	46.989996	-123.220308		88.9		
751	3289				Porter Creek, North Fork Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-133043	46.995040	-123.161725		93.2		
752	3388				Purdy Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-010429	47.407157	-122.612439			84.2	
753	1652				Quartz Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-QUAR77	47.926270	-121.279330		82.7		
754	3225				Queensborough Creek	City of Bothell	Bothell Bioassesment	COB05519-011576-QAQC	47.797772	-122.226154		17.4		
755	3382				Quilceda Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-007659	48.104722	-122.162874			42.6	
756	3307				Quilceda Creek, Middle Fork	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-001515	48.124121	-122.156103		18.2		
757	3161				Racehorse Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-495767	48.879793	-122.126340	78.6			
758	3158				Raging River Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-487564	47.466822	-121.833839	77.9			
759	2520				Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR06.2	48.190800	-120.703600	68.3			
760	2519				Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR08.8	48.196170	-120.753160	77.1			
761	3450				Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR08.9	48.196244	-120.753273			79.5	
762	2985				Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR09.1	48.195200	-120.756980	77.6			
763	2522				Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR09.3	48.198248	-120.762721	73.3			
764	2822				Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR09.5	48.198600	-120.764840	80.9			
765	2986				Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR09.7	48.198720	-120.768930	67.9			
766	2523				Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR10.0	48.198480	-120.775560	83			
767	2521				Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR10.8	48.199380	-120.789400	78.5			
768	2518				Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR11.1	48.200300	-120.793050	77.2			
769	3451				Railroad Creek	Washington State Department of Ecology	A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment	EFF16600-RR9.14	48.195200	-120.756980			72.3	
770	3278				Raimie Creek, Right Fork Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-078067	46.809139	-123.424983		68.2		
771	3460				Ravensdale Creek	Washington State Department of Ecology	TMDL Biological Monitoring of Soos Creek watershed	EFF755XX-RA00.4	47.328770	-122.022072			84.7	
772	3255				Roaring Creek Slough Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-415002	46.424487	-123.835634		86		
773	2973				Robinson Fork	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-ROFO11	46.207510	-117.899440	79.4			
774	3124				Rock Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-ROCK02	47.414330	-121.888080	84.6			
775	1872				Rock Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-ROCK10	47.003210	-117.945650			52.4	
776	2811				Rock Creek (Clark)	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	ROC010	45.776037	-122.446284			87.4	
777	2803				Rock Creek North (Clark)	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	RCN040	45.853321	-122.520716	72.8	71	65	
778	3141				Rock Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-275976	48.303193	-122.096281	74.3			
779	3256				Rock Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-320482	47.111508	-123.292856		73.6		
780	3221				Royal Anne Creek	City of Bothell	Bothell Bioassesment	RAC-1	47.803755	-122.216543		32.8		
781	3284				Rue Creek, Middle Fork	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-183559	46.581492	-123.693388		85.4		
782	3146				Rufus Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-294460	48.719537	-122.355328	85.4			
783	1657				Rush Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-RUSH04	46.042970	-121.859340	83		79.8	
784	3128				Saar Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-078492	48.917278	-122.193728	68			
785	3419				Salmon Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-253252	46.255401	-122.884980			32.8	
786	2806				Salmon Creek (Clark)	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	SMN020	45.706897	-122.658003			66.2	
787	2807				Salmon Creek (Clark)	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	SMN030	45.728784	-122.619124			70.6	
788	2808				Salmon Creek (Clark)	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	SMN050	45.741819	-122.546754			69.3	
789	2812				Salmon Creek (Clark)	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	SMN080	45.766352	-122.431328			63.8	
790	3164				Sammamish River, South Fork Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-508961	47.702554	-122.118973	11.6			
791	3267				Satsop River, Middle Fork Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-033639	47.190662	-123.519848		64.6		
792	3135				Scatter Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-187016	47.210826	-121.837747	91.7			
793	3429				Schmidt Creek tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-322585	45.626779	-122.416632			66.7	
794	3103				Sears	City of Bellevue	Macroinvertebrates	SearsRavine_21	47.627100	-122.147780	0	1.4	1.2	
795	3133				Seymour Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-127708	48.736213	-122.007891	71.1			
796	2919				Shanghai Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	SHG030	45.686822	-122.465687		40.2		
797	3320				Shell Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-002866	47.818064	-122.372716		9.5		
798	3179				Shelton Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-003542	47.219349	-123.109243	80.4			
799	3139				Siebert Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-231342	48.070274	-123.285833	80.7			
800	3171				Silver Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-008366	48.620857	-122.332345	82.2			
801	3305				Silver Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-018632	47.824231	-122.203277		20		
802	3422				Sisson Creek tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-260619	46.329201	-123.755415			28.5	
803	3434				Sisson Creek tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-367403	45.626779	-122.510208			70.8	
804	1653				Skull Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-SKUL77	48.118561	-121.401193	89.4			
805	3298				Snahapish River Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-182983	47.703450	-124.152658		80.5		
806	3187				Snow Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-008949	47.935036	-122.982628	87.8			
807	3178				Soosette Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-001924	47.323512	-122.158668	81.5			
808	2869				South Fork Sherman Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-SSHE15	48.551650	-118.417100		75.7		
809	3150				South Prairie Creek, East Fork	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-339245	47.080886	-121.905107	93.4			
810	3378				Squally Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-004677	47.217678	-122.381567			82.6	
811	3402				Steffen creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-032283	46.502771	-122.180194			82.8	
812	3296				Stequaleho Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-071367	47.675012	-124.115748		84.2		
813	3444				Stillwater Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-510971	46.389594	-123.066839			47.5	
814	3185				Struve Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-006584	47.733144	-122.064863	90.4			
815	3110				Sturtevant's Creek	City of Bellevue	Macroinvertebrates	Sturtevant8th_21	47.601760	-122.186560	2.5	0	5.3	
816	2937				Suds Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	SUD010	45.709547	-122.670013		24.9		
817	1668				Sullivan Creek, North Fork	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-SULL20	48.860980	-117.326000	69	58.2	72.2	
818	3163				Sultan River, South Fork Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-507811	47.943845	-121.632705	68.5			
819	3303				Surveyor Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-011015	48.016971	-123.342615		87.4		
820	3375				Swamp Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-000844	47.812952	-122.255230			49.3	
821	3177				Swamp Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-001336	47.794410	-122.254941	69.4			
822	2305				Sweet Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-SWEE15	48.824346	-117.409832		76.7		
823	3279				Tacoma Creek, East Fork	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-060871	47.602483	-124.125809		86.3		
824	3145				Thorndyke Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-289419	47.824820	-122.740347	71.6			
825	3414				Tilton Creek south fork tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-196123	46.561605	-122.181426			73.7	
826	3156				Tinling Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-478546	48.762396	-122.160804	91			
827	1423				Tonata Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-TONA15	48.869450	-118.768240	83			
828	3400				Toutle River south fork tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-005807	46.241263	-122.474789			95.4	
829	3408				Toutle River south fork tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-119471	46.239472	-122.448245			44.1	
830	3427				Toutle River, South Fork tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-300223	45.626779	-122.366499			88	
831	1655				Union Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-UNIO04	46.934560	-121.358530			48.1	
832	3195				Union River	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-013522	47.475376	-122.827298	79.1			
833	3181				Unnamed Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-004626	47.643578	-122.609481	49.4			
834	3191				Unnamed Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-011632	47.478096	-122.150572	15.4			
835	3309				Unnamed tributary	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-000882	47.880263	-122.304837		35.9		
836	3324				Unnamed tributary	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-010784	47.518967	-122.039455		82.8		
837	3313				Unnamed tributary	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-013613	47.756612	-122.629750		74.5		
838	3300				Unnamed tributary	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-015405	47.775772	-122.636952		26.5		
839	3321				Unnamed tributary	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-017288	47.149115	-122.184582		65.4		
840	3317				Unnamed tributary	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-017293	47.157965	-123.043598		55.6		
841	2867				Upper Slate Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-USLA15	48.957020	-117.244800			87.8	
842	3365				Valhalla Creek	City of Bothell	Bothell Bioassesment	VAL-1	47.745360	-122.212240			30.4	
843	3182				Valley Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005040	47.651458	-122.150357	28.7			
844	3264				Waddell Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-349286	46.951034	-123.077514		35.2		
845	3147				Walker Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-302560	48.382135	-122.142127	64.9			
846	3396				Wapato Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-017955	47.225412	-122.341091			42.1	
847	1654				War Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-WARC77	48.364550	-120.405730		95		
848	3425				Washougal River tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-282893	45.626779	-122.324527			51.7	
849	3122				Westover Creek	Clark County Clean Water Division	LCUS	WST020	46.165710	-122.920180	21.8	35	34.6	
850	2935				Whipple Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	WPL010	45.753658	-122.743587	13.7			
851	2802				Whipple Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	WPL050	45.749721	-122.712260	43.8	50.7	39.6	
852	2908				Whipple Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	WPL080	45.735770	-122.654426	47.3			
853	3142				White River, West Fork Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-277971	47.089732	-121.661069	86.1			
854	3291				Wildcat Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-263200	46.703135	-123.272870		87.1		
855	3283				Willapa River, South Fork Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-115975	46.605715	-123.701791		38.9		
856	3282				Williams Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-012643	46.529780	-123.830819		99.1		
857	1433				Wilson Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-WILS09	47.227220	-120.558070			82.5	
858	3329				Winfield Creek (Hoh River)	Hoh Indian Tribe	Hoh	WinfieldCreek_Hoh	47.797418	-124.227373			84.4	
859	3440				Winston Creek South Fork tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-446589	46.432895	-122.444110			68.1	
860	3272				Wishkah River, West Fork	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-111527	47.173598	-123.764991		81		
861	3198				Wollochet Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-015217	47.308383	-122.610918	14.8			
862	3234				Woodburn Creek	Clark County Clean Water Division	LCUS	WBN030	45.600305	-122.391322		59.5		
863	2809				Woodin Creek	Clark County Clean Water Division	LCUS	WDN010	45.742730	-122.546640			43.1	
864	3381				Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	47.916718	-121.893292			39.9	
865	3294				Wynoochee River Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-220583	47.183865	-123.637981		92.2		
866	3263				Wynoochee River Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-324963	47.322582	-123.640714		48.5		
867	1869				Youngs Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-YOUN02	47.806550	-121.825090			70.9	
868	3374					Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-000114	47.830929	-122.306751			12.6	
869	3377					Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-003250	47.700619	-122.304919			9.8	
870	3379					Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005102	48.780186	-122.489754			10.7	
871	3386					Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-009356	47.951541	-122.272082			41	
872	3387					Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-010408	47.681804	-122.155142			41.8	
873	3395					Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-016806	47.323894	-122.158141			73.3	
874	3398					Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-018368	47.377921	-122.216556			32.5	
875	3399					Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-019545	47.687442	-122.698045			44.8	
876	3169					Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-531615	48.902768	-122.104316	53			
