Row,Site ID,WRIA,Basin,Subbasin,Stream,Agency,Project,Site Code,Latitude,Longitude,2020,2021,2022,2023,2024
638,3046,,,,Coal Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-000391,47.559867,-122.170087,22.3,,,,
639,2588,,,,Colby Creek,Clallam County,Quileute,Colby (Dickey) 0.0,47.9556,-124.559949,,,87,87.2,
640,3418,,,,Cold Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-247327,45.731995,-122.307582,,,,95.1,
641,3366,,,,Cole Woods Creek,City of Bothell,Bothell Bioassesment,WD-1,47.78521,-122.18614,,,,23.1,
642,3041,,,,Coleman Creek,Washington State Department of Ecology,Status and Trends WA Statewide Sentinel Site Monitoring,SEN06600-COLE10,47.11162,-120.39516,92.2,75.7,80.6,90.5,
643,2693,,,,Connelly Creek,City of Bellingham,Annual Macroinvertebrate Monitoring Program,TSCR_0.02,48.722755,-122.477671,0,,,,
644,2405,,,,Coplar Creek,Pierce County,Pierce County Watershed Health Monitoring (from 2016),CW_COPL_0.48,47.078079,-122.169762,,,,93.6,
645,3190,,,,Cottage Lake Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-011448,47.74542,-122.091153,,31.5,,,
646,2801,,,,Cougar Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,CGR020,45.706654,-122.682312,,26.7,19.5,8.7,17.5
647,2910,,,,Cougar Creek (Washougal),Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,CGW010,45.625499,-122.307414,,,,,76.7
648,2529,,,,Couse Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-COUS10,46.1954,-116.992,,58.8,,55.3,
649,2536,,,,Cowiche Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-SFCO10,46.6609,-120.764,,59.2,,,
650,1873,,,,Crab Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-CRAB10,47.29745,-118.24743,38.2,,,,
651,3134,,,,Crane Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-141164,48.328522,-122.099249,,65.8,,,
652,3126,,,,Cultus Mountain Reservoir Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-058156,48.389452,-122.162103,,87,,,
653,2283,,,,Cummings Creek,Washington State Department of Ecology,Status and Trends WA Statewide Sentinel Site Monitoring,SEN06600-CUMM10,46.33303,-117.67067,,67.2,76.8,87.3,
654,2799,,,,Curtin Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,CUR020,45.722576,-122.591133,,28.5,31.9,33.2,24
655,1413,,,,Davis Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-DAVI01,47.07531,-123.94112,,,,85.4,
656,3270,,,,Davis Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-041427,47.093784,-123.957719,,,78.9,,
657,3166,,,,Day Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-521159,48.459609,-122.036338,,54.8,,,
658,1667,,,,Deadman Creek,Washington State Department of Ecology,Status and Trends WA Statewide Sentinel Site Monitoring,SEN06600-DEAD19,48.65594,-118.2999,83.9,86.5,73.1,69.9,
659,3403,,,,Dee Creek tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-056191,45.999273,-122.62499,,,,52.9,
660,3257,,,,Deep Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-322411,46.66503,-123.119741,,,62.5,,
661,2532,,,,Deer Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-DEER04,46.28466,-122.463,,,92.3,,
662,3412,,,,Deer Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-175279,46.3033,-122.471495,,,,92.3,
663,3432,,,,Deer Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-352648,45.626779,-122.086972,,,,93.8,
664,3281,,,,Delezene Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-398170,46.934738,-123.414164,,,75.8,,
665,3090,,,,Denny Creek,City of Kirkland,B-IBI,DennyKirk2,47.712,-122.244,,36.3,41.2,29.4,26.2
666,3319,,,,Denny Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-004216,47.712217,-122.242066,,,32.8,,
667,3079,,,,Des Moines Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-030323,47.410355,-122.324411,12.8,,,,
668,3323,,,,Des Moines Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-012054,47.418928,-122.306078,,,21.3,,
669,2291,,,,Dewatto Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-DEWA02,47.46906,-123.02571,,88.3,,,
670,3421,,,,Disappointment Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-255215,46.236061,-122.296638,,,,90.5,
671,3428,,,,Duck Creek tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-304173,46.26573,-123.321861,,,,88.5,
672,3436,,,,Duncan Creek tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-383546,45.626779,-122.099097,,,,96.4,
673,3232,,,,Dwyer Creek,Clark County Clean Water Division,LCUS,DWY020,45.632506,-122.461533,,,51.6,,
674,2234,,,,Eaton Creek,Thurston County,Thurston County Benthic Macroinvertebrate Monitoring,EatonThCoYelmHwy,47.049167,-122.7275,45.9,,,56.2,36.6
675,3258,,,,Eight Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-397669,46.607949,-123.423137,,,73,,
676,3328,,,,Elk Creek (Hoh River),Hoh Indian Tribe,Hoh,ElkCreek_Hoh,47.798147,-124.196573,,,,81.6,90
677,3438,,,,Elochoman River tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-430340,46.262263,-123.290359,,,,69.8,
678,3447,,,,Elochoman River tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-524208,46.2313,-123.314038,,,,67.4,
679,3154,,,,Elwah River Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-417297,48.084235,-123.531847,,53.9,,,
680,3148,,,,Elwell Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-302990,47.791731,-121.852635,,83.6,,,
681,3261,,,,Fairchild Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-484620,46.69701,-123.635161,,,71.9,,
682,3318,,,,Fennel Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-004324,47.17309,-122.132003,,,45.6,,
683,3183,,,,Fennel Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-005156,47.164859,-122.182001,,38.3,,,
684,2902,,,,Fifth Plain Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,FPL010,45.672166,-122.494614,,,50.4,,
685,2903,,,,Fifth Plain Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,FPL050,45.700011,-122.471861,,,69.7,,
686,3297,,,,Finn Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-271959,46.495424,-123.814176,,,47.6,,
687,1430,,,,First Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-FIRS09,47.21938,-120.60433,,80.4,,,
688,3186,,,,Fisher Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-006600,47.530801,-121.843476,,88.9,,,
689,2928,,,,Fly Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,FLY010,45.939684,-122.31605,84.4,,,,
690,3290,,,,Fronia Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-234915,46.607978,-123.263261,,,68.6,,
691,2798,,,,Gee Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,GEE030,45.817177,-122.737684,,54.5,42.8,54.8,28.7
692,2941,,,,Gee Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,GEE050,45.799322,-122.706674,,40.3,,,
693,2929,,,,Gee Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,GEE070,45.791393,-122.676652,,27.2,,,
694,2913,,,,Gibbons Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,GIB030,45.574629,-122.315515,,,,,76.7
695,3196,,,,Gold Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-013541,47.933316,-123.063621,,86.5,,,
696,2717,,,,"Gold Creek, South Fork",Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-GOLD77,48.15801,-120.1465,,86.7,,,
697,3143,,,,Goldsborough Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-278749,47.222641,-123.177632,,84,,,
698,3397,,,,Goodnough Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-018049,47.380698,-122.624668,,,,38.2,
699,3176,,,,Gorsuch Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-001222,47.455002,-122.448019,,43.2,,,
700,2865,,,,Granite Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-GRAN77,47.49413,-121.6406,72.3,,,59,
701,3165,,,,Green River Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-513950,47.223323,-121.761385,,79.8,,,
702,3441,,,,Hagen Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-449690,45.714995,-122.26474,,,,97.2,
703,3251,,,,Half Moon Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-145735,46.582064,-123.471462,,,68.7,,
704,3380,,,,Hansen Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-005183,48.550165,-122.211791,,,,44.3,
705,3435,,,,Harrington Creek tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-370445,46.25404,-122.421103,,,,92.2,
706,1875,,,,Hog Canyon Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-HOGC10,47.36794,-117.81031,,23.6,,,
707,3277,,,,Hoh River Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-456125,47.798383,-124.292861,,,84,,
708,1867,,,,Holder Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-HOLD02,47.43431,-121.96807,45,,,,
709,3078,,,,Honey Dew Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-029907,47.513373,-122.179238,23.6,,,,
710,3192,,,,Honey Dew Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-012016,47.506337,-122.169983,,3.9,,,
711,3137,,,,Hood Canal Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-192747,47.400104,-122.886016,,81.4,,,
712,3426,,,,Hopkey Creek tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-298996,46.467654,-122.54386,,,,75.8,
713,3252,,,,"Hoquiam River, Middle Fork Tributary",Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-060451,47.095491,-123.872906,,,79.6,,
714,2821,,,,Horse Creek,City of Bothell,Bothell Bioassesment,HC-1,47.75792,-122.2095,,,6.5,0,
715,1659,,,,Huckleberry Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-HUCK04,47.00859,-121.61735,,,66.3,,
716,3384,,,,Huge Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-008253,47.412447,-122.70542,,,,82.7,
717,2972,,,,"Hunter Creek, North Fork",Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-NHUN15,48.13089,-118.05025,,91.6,,74.9,
718,1409,,,,Hyas Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-HYAS01,47.96215,-124.25596,,,91.2,,
719,3312,,,,Illahee Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-006930,47.608995,-122.609138,,,43.2,,
720,3248,,,,Independence Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-059875,46.76928,-123.2102,,,50.7,,
721,3174,,,,Jenkins Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-000404,47.338985,-122.130231,,79.6,,,
722,3310,,,,Jenkins Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-018092,47.378399,-122.083508,,,33.1,,
723,2920,,,,Jenny Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,JEN010,45.873194,-122.695749,,,,,74
724,3442,,,,Jim Crow Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-491279,46.284033,-123.563306,,,,79.5,
725,3197,,,,Jimmy ComeLately Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-013687,47.98585,-123.029194,,90.1,,,
726,2873,,,,Johnson Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-JOHN04,46.51819,-121.5994,66.3,,,,
727,3268,,,,Johnson Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-101367,46.314325,-123.768706,,,36.5,,
728,2796,,,,Jones Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,JNS060,45.681405,-122.301941,,92.5,94.4,90,94.6
729,3446,,,,Jones Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-520984,45.677801,-122.307714,,,,93.6,
730,1661,,,,Joseph Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-JOSE11,46.02757,-117.01822,,,73.2,,
731,3391,,,,Kelsey Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-013552,47.603006,-122.162348,,,,15.9,
732,3390,,,,Kimball Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-013300,47.535568,-121.832287,,,,50.1,
733,2930,,,,King Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,KNG090,45.782971,-122.25894,91.3,,,,
734,3162,,,,Kings Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-497181,47.010308,-122.140695,,36.7,,,
735,3401,,,,Kiona creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-011867,46.524197,-122.001299,,,,65.5,
736,3407,,,,Lacamas Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-111172,46.411602,-122.926206,,,,49.7,
737,2904,,,,Lacamas Creek (Clark),Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,LAC050,45.638842,-122.456993,,,40.5,,
738,2921,,,,Lacamas Creek (Clark),Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,LAC082,45.672642,-122.449881,,,81.9,,
739,3405,,,,"Lacamas Creek, north fork tributary",Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-074079,45.716351,-122.37472,,,,98.3,
740,3439,,,,Lake Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-436679,46.55262,-122.284357,,,,52.1,
741,3153,,,,Lake Shannon Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-414430,48.574645,-121.711729,,89.1,,,
742,3351,,,,LaLonde Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,LAL030,45.70884,-122.6402,,,,,15.9
743,2915,,,,Lawton Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,LAW030,45.562583,-122.26609,,,,,74.6
744,3316,,,,Leach Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-000709,47.198202,-122.524606,,,19.2,,
745,3322,,,,Lewis Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-011360,47.564612,-122.093693,,,55.7,,
746,3410,,,,Lewis River east fork,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-130703,45.834463,-122.534676,,,,76.6,
747,3424,,,,Lewis River tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-266516,46.050512,-122.150761,,,,73.6,
748,3443,,,,Lewis River tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-502842,45.965408,-122.539293,,,,86.6,
749,3445,,,,Lewis River tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-516770,45.963947,-122.317451,,,,64.3,
750,3304,,,,Lilliwaup Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-016471,47.502708,-123.174799,,,80,,
751,2690,,,,Lincoln Creek,City of Bellingham,Annual Macroinvertebrate Monitoring Program,LICR_0.21,48.751745,-122.458437,13.8,,,,
752,3168,,,,Little Mashel River Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-530119,46.814321,-122.153415,,56.3,,,
753,3061,,,,Little Soos Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-010563,47.3579,-122.12576,59.8,,,,
754,2794,,,,Little Squalicum Creek,City of Bellingham,Annual Macroinvertebrate Monitoring Program,LSCR_0.03,48.764953,-122.517205,12.8,,,,
755,2970,,,,Little Swamp Creek,Sno-King Watershed Council,Sno-King Watershed Council benthic macroinvertebrate analysis of urban & suburban streams in King and Snohomish Counties,5303305,47.7668,-122.23573,,14.4,20.4,,
756,2905,,,,Little Washougal River,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,LWG015,45.609057,-122.352542,,,69.6,,
757,1418,,,,Lost Creek Tributary,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-LOST15,48.64396,-117.43632,,83.8,,,
758,3269,,,,Lytle Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-160803,47.091617,-123.834689,,,75.5,,
759,1669,,,,Marble Creek,Washington State Department of Ecology,Status and Trends WA Statewide Sentinel Site Monitoring,SEN06600-MARB21,47.91687,-120.71188,,92.3,86.4,90.4,
760,2918,,,,Mason Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,MAS020,45.833398,-122.62524,,,,,59.9
761,2795,,,,Matney Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,MAT010,45.670976,-122.439169,,85.2,60.1,72.4,66.9
762,3302,,,,Matriotti Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-008039,48.136355,-123.145226,,,23,,
763,3130,,,,Matriotti Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-101294,48.082397,-123.17858,,20.1,,,
764,3236,,,,Maxwelton Creek,Whidbey Watershed Stewards,Watershed Ambient Monitoring,Maxwelton_4.0,47.9912,-122.4174,,,35,,
765,3389,,,,May Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-011504,47.519245,-122.194845,,,,67,
766,3383,,,,McAleer Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-007858,47.772958,-122.314255,,,,27.1,
767,3306,,,,McAleer Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-010930,47.761672,-122.299765,,,33.8,,
768,3370,,,,McCormick (Vashon),Vashon Nature Center,Vashon Benthic Macroinvertebrate Sampling,E1219,47.482259,-122.477711,,,,60.6,
769,2917,,,,McCormick Creek (Clark),Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,MAC050,45.851706,-122.691946,,,,,29.1
770,3415,,,,McDonald Creek tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-205687,46.349064,-123.408042,,,,88,
771,3172,,,,McDonald Creek Tributary,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-010979,48.021375,-123.213634,,69.2,,,
772,3274,,,,Mckinnon Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-342503,47.573356,-124.22057,,,63.8,,
773,3490,,,,McLane Creek,Thurston County,Thurston County Benthic Macroinvertebrate Monitoring,McLane@Delphi,47.031761,-122.990584,,,,,54.7
774,3343,,,,McSorely Creek,Sno-King Watershed Council,Sno-King Watershed Council benthic macroinvertebrate analysis of urban & suburban streams in King and Snohomish Counties,5303346,47.37368,-122.32242,,,,15,
775,3047,,,,McSorley Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-000451,47.375259,-122.315089,25.7,,,,
776,3132,,,,Melbourne Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-125355,47.495347,-123.119424,,88,,,
777,1662,,,,Menatchee Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-MENA11,46.01214,-117.36668,,69.8,,,
778,1420,,,,Middle Fork Mill Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-MMIL15,48.65109,-117.68245,,,51.7,,
779,3088,,,,Middle Fork Teanaway River,Washington State Department of Ecology,Status and Trends WA Statewide Sentinel Site Monitoring,SEN06600-TEAN77,47.30016,-120.96243,68.1,87.3,59.5,80.1,
780,3285,,,,Middle Nemah River Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-024267,46.429508,-123.770829,,,87.3,,
781,3392,,,,Mill Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-014148,47.303418,-122.268807,,,,44.4,
782,3199,,,,Mill Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-016680,47.331683,-122.240925,,16.8,,,
783,3416,,,,Mill Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-223544,45.84118,-121.340001,,,,84.2,
784,2800,,,,Mill Creek (Clark),Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,MIL010,45.731111,-122.627535,,58.3,55.9,56.8,53.9
785,3487,,,,Mill Creek (Clark),Clark County Clean Water Division,LCUS,MILT02,45.739768,-122.630722,,,,,26.4
786,3406,,,,Mill Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-081719,46.237896,-123.264591,,,,53.6,
787,3262,,,,Mill Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-492953,46.688751,-123.073811,,,37.8,,
788,3315,,,,Miller Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-003606,47.459347,-122.321835,,,17.8,,
789,3204,,,,Miller Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-019133,47.456145,-122.337346,,20.8,,,
790,3160,,,,Miller Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-495336,48.000122,-121.778546,,64.1,,,
791,3253,,,,Miller Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-203799,47.665787,-124.280274,,,92.4,,
792,3265,,,,Miller Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-407151,47.692946,-124.305259,,,80.6,,
793,3288,,,,Mima Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-145275,46.891751,-123.089329,,,65.4,,
794,3203,,,,Mission Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-018321,47.461421,-122.867885,,85.7,,,
795,3123,,,,Morgan Creek,Clark County Clean Water Division,LCUS,MOR005,45.75739,-122.50696,,57.6,,,
796,2810,,,,Morgan Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,MOR010,45.757292,-122.505781,,,,42.1,
797,2975,,,,Mountaineer Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-MOUN77,47.52688,-120.82205,,,,89.6,
798,2870,,,,Naneum Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-NANE09,47.27379,-120.5394,,,90.7,,
799,3206,,,,Nisqually River,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-356994,46.746076,-121.951691,,47.2,,,
800,3330,,,,Nolan Creek (Hoh River),Hoh Indian Tribe,Hoh,NolanCreek_Hoh,47.750597,-124.321252,,,,61.9,68.9
801,3152,,,,Nooksack River,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-408826,48.896881,-122.332843,,45.8,,,
802,3127,,,,"Nooksack River, South Fork Tributary",Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-060380,48.608846,-121.903665,,74.5,,,
803,3038,,,,North Creek,City of Bothell,Bothell Bioassesment,COB05519-017444,47.786519,-122.192122,31.8,,24.2,,
804,3050,,,,North Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-000859,47.77975,-122.187981,28.2,,,,
805,3173,,,,North Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-000140,47.854215,-122.222735,,82.7,,,
806,3385,,,,North Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-008936,47.78729,-122.193146,,,,26,
807,2288,,,,North Fork Foundation Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-NFFO09,46.5375,-121.051,95.7,,,,
808,1416,,,,North Fork Goose Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-NGOO15,48.42511,-117.06071,,,95.6,,
809,3201,,,,North Fork Issaquah Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-017748,47.5471,-122.028809,,79.4,,,
810,1427,,,,North Fork Taneum Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-NTAN09,47.11458,-120.95882,81.1,,,,
811,3417,,,,North Siouxon Creek tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-231647,45.977347,-122.239478,,,,96.7,
812,3448,,,,Olequa Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-534780,46.415511,-122.966734,,,,71.3,
813,3140,,,,Olsen Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-239772,48.764093,-122.329057,,84.1,,,
814,3420,,,,Ordway Creek tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-254327,46.301885,-123.197791,,,,64.4,
815,3131,,,,Orsino Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-124636,48.716312,-122.029705,,70.9,,,
816,3326,,,,Owl Creek (Hoh River),Hoh Indian Tribe,Hoh,OwlCreek_Hoh,47.79872,-124.079289,,,,95.7,83.6
817,3411,,,,Owl Creek tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-173823,46.076631,-122.860187,,,,75.1,
818,2906,,,,Packard Creek,Clark County Clean Water Division,LCUS,PCK010,45.750236,-122.711263,,44.6,,,
819,3077,,,,Padden Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-032304,48.715267,-122.481712,25.4,,,,
820,3057,,,,Pederson Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-005892,48.058276,-123.261552,76.9,,,,
821,3194,,,,Penny Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-013260,47.858724,-122.205003,,13.7,,,
822,3184,,,,Pepin Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-006078,48.942906,-122.473203,,13.3,,,
823,3175,,,,Percival Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-000598,47.02784,-122.927774,,33.2,,,
